,P(x),P(y),D_In,D_In_max,D_In_min,D_Out,D_Out_max,D_Out_min,D_Cyl,D_Cyl_max,D_Cyl_min,Rz_In_max,Rz_In,Rz_Out_max,Rz_Out,Rz_Cyl_max,Rz_Cyl,Rt_In,Rt_Out,Rt_Cyl,Rq_In,Rq_Out,Rq_Cyl,Ra_In,Ra_Out,Ra_Cyl,Moy_F_T1&T2,Moy_F_T2&T3,Moy_F_T3&T4,Max_F_T1&T2,Max_F_T2&T3,Max_F_T3&T4,Moy_M_T1&T2,Moy_M_T2&T3,Moy_M_T3&T4,Max_M_T1&T2,Max_M_T2&T3,Max_M_T3&T4,Et_Consommee
110,37000,-22200,6357.852,6383.84,6329.785,6346.31,6374.525,6297.718000000001,6358.093000000001,6388.075649,6327.733172,2.736572266,1.562060595,25.2956543,10.5,8.017822266,3.912158251,2.736572266,25.2956543,8.017822266,0.37815839100000004,1.964334249,1.3219357729999999,0.27774784,0.9426350590000001,0.95924437,92.997827,188.693195,46.989746999999994,111.05054399999999,213.96604900000003,176.816418,0.10903199999999999,0.508889,0.552326,0.189273,0.6870069999999999,0.691861,544.0806190000001
111,37000,-37000,6359.045,6376.946,6340.6269999999995,6346.718000000001,6367.54,6325.0019999999995,6358.7480000000005,6386.876785,6331.163364999999,6.1477050779999995,2.829980373,6.8737792970000005,3.404687405,13.95361328,4.543408394,6.1477050779999995,6.8737792970000005,13.95361328,0.604423165,0.775466323,1.982998729,0.34798735399999997,0.542017519,1.058007836,93.010048,186.408567,47.268073,112.61604399999999,219.036866,179.10278300000002,0.105946,0.498133,0.544502,0.189441,0.678462,0.6877489999999999,537.5406849999999
112,37000,-51800,6358.238,6373.339,6344.685,6345.244000000001,6376.92,6311.05,6359.686,6375.307665,6343.252176,6.0158691410000005,2.8471679689999996,17.11279297,8.069775581,3.234130859,2.594775438,6.0158691410000005,17.11279297,3.772460938,0.632833242,1.472452879,0.805692255,0.404454052,0.8325095770000001,0.609965801,94.32016800000001,187.92861299999998,47.381229,111.959425,221.125815,176.437084,0.108581,0.502514,0.55415,0.189074,0.689067,0.6990890000000001,544.990497
113,37000,-66600,6359.919,6379.905,6337.6230000000005,6345.878000000001,6370.557,6321.755,6357.073,6387.856142000001,6328.618450999999,8.109863281,3.0880370139999997,6.461914062999999,3.743164063,3.9448242189999996,2.778564453,8.109863281,6.461914062999999,4.072265625,0.706905305,0.854972363,0.860971987,0.38872447600000004,0.575498462,0.65191251,91.04320799999999,182.740486,48.465764,110.26635,217.767749,184.34702099999998,0.104745,0.479764,0.533018,0.18149400000000002,0.654737,0.672553,531.2757320000001
114,44400,0,6356.514,6384.193,6328.161999999999,6345.1140000000005,6374.054,6316.069,6357.781,6371.979146,6341.692392,5.734863281,2.9666504860000003,10.12084961,4.830468655,8.374755859,4.381933688999999,5.734863281,10.12084961,8.374755859,0.567695022,0.997067094,1.4233988519999998,0.352428764,0.66405654,0.9105080959999999,93.89584599999999,188.016473,47.525052,117.266035,218.196875,180.469661,0.106255,0.49927,0.539,0.18626099999999998,0.6760609999999999,0.687782,530.7377349999999
115,44400,-14800,6358.321999999999,6380.238,6339.786,6345.185,6374.644,6316.375,6357.427,6371.502777000001,6343.123268,4.807617188,2.743066311,6.140625,3.791748047,3.256103516,2.43320322,4.872070313,6.4372558589999995,3.315673828,0.529773057,0.773858905,0.766720772,0.34361729,0.570250809,0.61124754,97.48724200000001,195.016891,48.673006,117.992465,228.629964,189.41321100000002,0.10885,0.520228,0.559565,0.193046,0.708045,0.714958,554.5279099999999
116,44400,-29600,6358.06,6383.243,6333.008000000001,6345.891,6366.87,6324.681,6358.809,6373.202543,6342.71782,3.122802734,2.025341749,8.439208984,6.320898532999999,3.3627929689999996,2.3993163109999998,3.122802734,8.439208984,3.4047851560000004,0.46647560600000004,1.224718451,0.789016783,0.325259387,0.8146650790000001,0.628011465,94.66820799999999,190.506451,48.937732000000004,115.68835200000001,220.869031,183.701518,0.108223,0.498379,0.550221,0.188829,0.680021,0.688593,543.865047
117,44400,-44400,6359.306,6378.854,6340.295999999999,6345.982,6367.51,6322.579000000001,6359.484,6384.334354,6334.002192,10.42114258,3.3931152819999997,10.5871582,4.834863186000001,3.622070313,2.710498095,10.42114258,10.5871582,3.647460938,0.8826410170000001,0.967280507,0.927231789,0.42622733100000004,0.610305309,0.738563538,94.045478,192.68569499999998,48.413569,114.67519899999999,220.95247400000002,189.95413,0.10773599999999998,0.504078,0.541611,0.18871400000000002,0.6845760000000001,0.6906800000000001,534.368742
118,44400,-59200,6358.318,6371.933000000001,6344.936,6345.745,6371.053000000001,6319.471,6358.805,6383.302346,6334.212656000001,2.389160156,1.6800292730000002,13.49536133,5.6378908160000005,4.348876953,3.033447266,2.541748047,13.49536133,4.8474121089999995,0.40565919899999997,1.14686358,1.065042377,0.288456678,0.677998364,0.842655003,95.26701899999999,192.488644,46.537306,116.99591000000001,226.627357,177.939578,0.108402,0.508633,0.5443640000000001,0.189593,0.685466,0.693384,527.241301
119,51800,-7400,6357.342,6378.331,6335.991999999999,6345.618,6375.526999999999,6316.366999999999,6358.254,6386.109851,6330.7598020000005,5.386230469,2.8412108419999997,8.281494141,4.435644627,6.428222656,3.9100098610000003,6.2570800779999995,8.281494141,6.428222656,0.572905481,0.9318478109999999,1.312533259,0.333740771,0.61411202,0.912598252,96.862249,194.288764,51.162937,119.43829199999999,229.140062,196.220271,0.107301,0.505721,0.56008,0.188777,0.6907989999999999,0.699058,553.876097
120,51800,-22200,6357.874,6381.76,6335.8369999999995,6331.772,6389.576999999999,6228.973000000001,6358.484,6393.5067770000005,6318.929067,3.684326172,2.500097752,63.50561523,42.88603592,3.570556641,2.775341749,3.9770507810000004,66.42675781,4.454589844,0.45539218200000003,9.899026871,0.947583497,0.289969355,6.332703114,0.771937847,96.09226600000001,192.642798,48.421186,117.211651,224.79079,182.74828,0.107332,0.5084069999999999,0.551639,0.191212,0.693962,0.696671,539.352261
121,51800,-37000,6357.552,6385.634,6329.607,6345.382,6369.404,6320.44,6358.09,6386.762825,6328.2711850000005,5.048095703,2.456591845,10.34326172,5.7199220660000005,3.6088867189999996,2.825390577,5.048095703,10.86303711,4.461425781,0.573815882,1.2208446259999999,0.845226288,0.329692453,0.7960866090000001,0.6406064029999999,93.197296,192.385256,50.848526,114.852277,223.80500099999998,193.443329,0.10600699999999999,0.490642,0.5318189999999999,0.188324,0.671395,0.676396,535.037096
122,51800,-51800,6358.397,6387.776,6329.063,6344.956,6375.451999999999,6309.823,6358.726,6382.220303,6335.747392,9.859375,5.2843751910000005,6.6345214839999995,3.940527439,5.481933594,2.961181641,10.53295898,6.6345214839999995,5.481933594,0.9232741,0.8468008640000001,1.023706913,0.487215877,0.60792625,0.72820127,92.539292,189.89327,49.873951,109.609268,223.11510099999998,189.585069,0.10569300000000001,0.48361800000000005,0.533767,0.184565,0.6594939999999999,0.675298,535.99797
123,51800,-66600,6357.673000000001,6382.523,6337.4259999999995,6345.021,6371.884,6318.74,6359.446,6374.771125,6341.861796,5.7780761720000005,2.678662062,10.18310547,4.321972847,7.3303222660000005,4.803271294,5.7780761720000005,10.18310547,9.75,0.598892152,0.9323438409999999,1.564633131,0.35885152200000003,0.596764028,1.105440974,91.823109,187.533805,46.124749,111.70675700000001,226.409596,181.113707,0.10466700000000001,0.49049799999999993,0.52258,0.184482,0.663387,0.668949,510.93075899999997
124,59200,0,6357.243,6376.272,6337.352,6344.762,6367.338000000001,6323.059,6357.388000000001,6386.491115999999,6325.711014,3.060791016,1.7839844230000002,3.582275391,2.831005812,5.9792480470000005,2.932714939,3.060791016,4.337158203,5.9792480470000005,0.38297170399999997,0.637393177,1.043634653,0.265140623,0.465165108,0.8121304509999999,99.545737,197.49639299999998,46.429291,122.531599,231.34386,181.459555,0.10927100000000001,0.524346,0.546653,0.18831199999999998,0.7100029999999999,0.718225,531.923055
125,59200,-14800,6356.848000000001,6377.984,6336.153,6345.536,6366.896,6325.161999999999,6358.448,6388.766844,6327.341885,3.013916016,2.01499033,5.4304199220000005,3.8626952169999997,4.6306152339999995,3.1763672830000003,3.013916016,5.4304199220000005,5.3239746089999995,0.413710982,0.8178915379999999,1.0182050470000001,0.28927943100000003,0.6321420670000001,0.802016616,98.964449,196.67523799999998,48.736349,121.437785,227.895608,186.180491,0.10766700000000001,0.508043,0.542408,0.190977,0.6887939999999999,0.696593,533.912811
126,59200,-29600,6358.228,6384.539000000001,6331.768,6345.004,6372.304,6316.596,6358.281,6381.344673,6335.014166,3.387695313,2.646582127,7.6394042970000005,4.17539072,6.678710937999999,3.3001952169999997,3.565673828,7.6394042970000005,7.148925781,0.519085228,0.902359664,1.152089953,0.36411550600000003,0.647019029,0.797990084,97.078572,196.478385,48.730951,116.381619,225.29389799999998,194.350723,0.105083,0.499352,0.543805,0.184013,0.680901,0.693037,532.56553
127,59200,-44400,6357.677,6382.371999999999,6332.345,6345.571999999999,6366.272,6324.035,6358.22,6382.621811,6335.220717,6.578613281,2.660302639,4.487792969,3.406347752,11.95532227,5.5891113279999995,6.578613281,4.692626953,14.28271484,0.560872436,0.738575161,2.0771634580000002,0.311057329,0.5479486579999999,1.34138763,97.078572,196.478385,48.730951,116.381619,225.29389799999998,194.350723,0.105083,0.499352,0.543805,0.184013,0.680901,0.693037,532.56553
128,59200,-59200,6358.0419999999995,6384.545,6332.684,6345.786,6372.97,6317.566999999999,6358.951999999999,6392.111684,6323.691707999999,2.253417969,1.964941382,4.879882813,3.407324314,3.170166016,2.566504002,2.661621094,4.991210938,3.521240234,0.44266387799999996,0.7116853,0.8544256090000001,0.316277713,0.533767223,0.70340091,98.205138,196.58881,44.979842,118.12061100000001,229.39387599999998,180.507337,0.10928,0.514112,0.526867,0.194994,0.678856,0.685319,516.190017
129,66600,-7400,6358.2,6376.866,6338.576,6345.436,6377.768,6312.513000000001,6357.701999999999,6390.33245,6324.408413,3.9213867189999996,2.076269627,21.85644531,6.597509861,4.284423828,3.4194335939999996,3.9213867189999996,21.85644531,4.284423828,0.438848019,1.531238079,1.064219117,0.300522357,0.729048312,0.82799685,96.00895600000001,195.973503,44.438248,118.276771,231.375646,178.3476,0.105208,0.505586,0.520984,0.189219,0.68192,0.686812,508.16414100000003
130,66600,-22200,6356.481,6379.519,6332.745,6346.972,6371.9490000000005,6326.73,6358.272,6382.691167,6332.480348,8.610107422,3.357128859,7.485839844,4.708886623,4.1975097660000005,2.8149414060000004,8.610107422,7.485839844,4.3083496089999995,0.716095328,0.9377675059999999,0.9563235040000001,0.39579924899999996,0.654173255,0.738639832,94.587585,196.07897,48.491367,115.41543100000001,222.39682799999997,188.370177,0.103565,0.48987299999999995,0.528,0.183619,0.670255,0.676721,523.970747
131,66600,-37000,6358.589,6371.536999999999,6345.194,6339.773,6386.275,6275.1140000000005,6357.107,6388.530733,6325.554382,5.5778808589999995,2.827783108,37.71704102,16.41181564,4.756835938,3.651318312,5.5778808589999995,45.35107422,5.203125,0.582715213,4.82533884,1.216550231,0.382695943,2.290264845,0.941540539,94.587585,196.07897,48.491367,115.41543100000001,222.39682799999997,188.370177,0.103565,0.48987299999999995,0.528,0.183619,0.670255,0.676721,523.970747
132,66600,-51800,6357.938,6387.543000000001,6328.175,6345.3640000000005,6364.898,6324.735,6358.677,6389.833028,6327.07685,6.1484375,2.818749905,9.424072266,5.330517769,9.593017578,3.589941502,6.1484375,9.424072266,9.593017578,0.7226413490000001,1.155364394,1.355555534,0.45066306,0.722538888,0.806209385,95.403221,195.854904,48.676034,115.254322,218.90300499999998,183.906399,0.10400899999999999,0.48889399999999994,0.518592,0.18465499999999999,0.662459,0.670501,517.165475
133,66600,-66600,6357.272,6390.441999999999,6326.380999999999,6345.505999999999,6375.736,6313.859,6356.186,6391.976728000001,6322.047245000001,3.816650391,2.214013577,5.9885253910000005,3.587841749,5.444335937999999,3.7603516580000003,3.816650391,5.9885253910000005,6.3562011720000005,0.484500676,0.78750217,1.2491159440000001,0.35401123799999995,0.568831205,0.943443,97.151273,194.621679,44.410539,117.122615,227.73050800000001,176.841863,0.10488099999999999,0.500683,0.514981,0.189432,0.669669,0.675242,507.05442999999997
134,74000,0,6357.174,6381.592,6330.255,6344.6,6369.608,6320.469,6355.361999999999,6381.364208,6331.581258,4.231933594,2.487060547,5.8522949220000005,4.349462986,4.796875,3.026416063,4.3063964839999995,5.958496094,4.796875,0.515257537,0.9274610879999999,1.042048812,0.339461684,0.66239202,0.838592529,94.294928,192.664487,49.679035999999996,112.78088899999999,226.847698,188.462881,0.10364000000000001,0.48035200000000006,0.522779,0.184097,0.6579649999999999,0.667706,518.902217
135,74000,-14800,6357.493,6377.236,6338.656,6346.73,6374.241,6318.255,6358.361,6384.459412,6331.148063000001,3.578857422,1.943994164,9.182617188,4.962548733,11.96801758,6.068799019,3.578857422,9.182617188,12.25366211,0.46818351700000005,0.958303094,2.082236528,0.337876469,0.623268127,1.279426932,98.867358,197.919447,44.668634999999995,119.72459099999999,229.39618,179.253985,0.107715,0.506203,0.524378,0.19000999999999998,0.681146,0.6834899999999999,513.6952349999999
136,74000,-29600,6358.276,6383.456999999999,6332.779,6345.255,6364.8369999999995,6324.518,6357.326,6386.234362,6327.958668,5.1447753910000005,2.41835928,5.490234375,3.69467783,25.42944336,7.529199123,5.1447753910000005,5.490234375,25.42944336,0.546588838,0.761319876,3.6372613910000005,0.34314668200000004,0.568372607,1.570467234,98.536472,200.94186100000002,45.468269,122.01998799999998,231.22378199999997,182.231448,0.107052,0.50832,0.523456,0.186891,0.678613,0.681376,511.37459400000006
137,74000,-44400,6357.706999999999,6382.673000000001,6334.874,6344.8369999999995,6377.05,6312.829000000001,6358.08,6386.587171,6329.206301,8.800048828,4.805127144,6.372070312999999,3.669921875,23.32885742,6.921288967000001,9.757324219,6.372070312999999,23.32885742,0.9087363479999999,0.844738185,3.367319822,0.506203651,0.608641624,1.476892114,99.32251600000001,199.972239,43.841618,117.18956200000001,229.846059,178.976151,0.10634400000000001,0.5073,0.5133979999999999,0.191924,0.672737,0.675002,503.566268
138,74000,-59200,6356.499,6377.04,6336.9890000000005,6344.375,6366.66,6318.177,6357.568,6384.586396,6330.542022,3.602783203,2.441650391,8.753417969,4.2214841839999995,11.39746094,5.037988186000001,3.602783203,8.753417969,11.39746094,0.49440994899999996,0.993389428,1.870613575,0.33948475100000003,0.6764686109999999,1.143221378,100.527405,202.13366200000002,46.64889,120.185606,235.112292,185.05240700000002,0.103993,0.508444,0.5219199999999999,0.18806099999999998,0.6796,0.686293,507.39356100000003
139,81400,-7400,6357.254,6376.629,6338.159000000001,6346.054,6373.224,6318.829000000001,6357.86,6384.290896,6330.191233,2.433349609,1.628369093,4.875488281,3.806005955,5.2868652339999995,3.3471679689999996,2.442626953,5.139892578,5.437988281,0.38175153700000003,0.846691787,1.097263455,0.270841569,0.596475661,0.86464721,100.50478000000001,202.401059,50.145790000000005,125.86484399999999,243.532179,198.070564,0.10526400000000001,0.49857799999999997,0.539028,0.188773,0.684546,0.687908,533.275863
140,81400,-22200,6356.701999999999,6378.15,6337.003000000001,6344.835,6374.499,6315.9130000000005,6357.0419999999995,6375.4985130000005,6339.101949,8.135253906,3.722998142,4.633300781,3.1466307639999997,4.4743652339999995,3.296972752,8.135253906,4.633300781,4.8203125,0.75104779,0.7384377120000001,1.0437842609999999,0.43889728200000006,0.518934309,0.808736861,100.935558,205.188254,46.582833,122.41560600000001,235.541736,186.20881599999998,0.109134,0.51847,0.532594,0.192155,0.693752,0.6964670000000001,521.148917
141,81400,-37000,6358.161,6379.596,6335.8,6343.504,6374.106,6312.325,6358.876,6373.991885,6342.659284,7.1057128910000005,2.9712891580000003,18.05908203,10.58520508,10.01538086,3.86264658,7.1057128910000005,18.05908203,10.01538086,0.6782885790000001,2.169904232,1.46167779,0.40481481,1.341751695,0.9837951659999999,100.630415,203.773053,49.223841,120.922445,233.944696,190.919894,0.106574,0.501548,0.527041,0.189676,0.676814,0.6808569999999999,522.375997
142,81400,-51800,6356.915,6382.166,6332.661999999999,6343.448,6367.104,6317.553000000001,6357.815,6387.749686,6328.477925,3.398681641,2.644433498,13.03930664,6.675195217000001,30.16943359,10.55522442,3.760986328,13.03930664,30.16943359,0.552966416,1.4078739880000002,4.293859959,0.401054025,0.863298297,1.9894061090000001,100.664553,204.452049,50.708456,119.592793,232.123047,194.24922,0.108107,0.5018560000000001,0.524005,0.193057,0.6758649999999999,0.678625,524.128821
143,81400,-66600,6358.0830000000005,6380.91,6333.781,6345.009,6371.84,6318.988,6356.37,6383.151235,6330.375650999999,7.5319824220000005,3.161816359,7.3146972660000005,4.362744331,6.4084472660000005,3.858935595,7.5319824220000005,7.341796875,6.4084472660000005,0.709357858,0.890237212,1.31525135,0.427207857,0.616616666,1.041218281,98.96342,199.999659,46.880775,123.31683600000001,236.92858399999997,179.007735,0.10561500000000001,0.5001770000000001,0.520292,0.189493,0.667906,0.675179,508.23974599999997
144,88800,0,6356.016,6374.632,6337.933000000001,6345.26,6369.757,6321.348000000001,6355.885,6382.621255,6329.29662,2.557373047,1.870947242,5.467285156,4.190673828,20.7746582,6.513476372,2.902587891,5.6640625,20.7746582,0.43321529,0.915649176,2.8450267310000004,0.311320782,0.656775832,1.371137381,103.112263,207.33611000000002,48.787625,128.31446200000002,248.82266,188.08976,0.110239,0.5171180000000001,0.532419,0.191375,0.6937770000000001,0.6980850000000001,524.397003
145,88800,-14800,6357.964,6370.757,6344.604,6344.380999999999,6377.3,6311.904,6357.488,6391.31568,6323.112994,4.2912597660000005,3.189208984,5.329101563,4.337841988,17.03271484,7.005468845,4.8942871089999995,5.329101563,17.03271484,0.5892432329999999,0.854293346,2.483407974,0.395602822,0.633964241,1.3859326840000001,102.463267,207.418733,49.378854,123.880656,248.47504300000003,195.37958899999998,0.11031600000000001,0.506375,0.5292279999999999,0.198022,0.6748109999999999,0.6847979999999999,529.005209
146,88800,-29600,6358.755,6385.656,6332.2119999999995,6345.09,6371.893,6318.259,6357.0830000000005,6394.722551,6320.494982,16.24682617,6.056689262000001,6.791503906,4.498046875,3.107177734,2.2368652819999997,16.24682617,6.791503906,3.1811523439999996,1.383539677,0.956586301,0.8082350490000001,0.712557495,0.689118922,0.651513696,102.463267,207.418733,49.378854,123.880656,248.47504300000003,195.37958899999998,0.11031600000000001,0.506375,0.5292279999999999,0.198022,0.6748109999999999,0.6847979999999999,529.005209
147,88800,-44400,6357.701999999999,6389.165,6325.184,6344.755,6365.933000000001,6323.354,6357.547,6375.908261,6339.089411,3.420654297,2.667773485,8.971923828,5.3762207029999995,7.616210937999999,3.686279297,3.614501953,9.249755859,7.616210937999999,0.559131622,1.066405177,1.278218389,0.406908751,0.686712205,0.92204833,101.73441700000001,205.821295,45.90849,122.531145,237.236653,187.214733,0.10789000000000001,0.511501,0.526722,0.191333,0.677624,0.681199,509.46264800000006
148,88800,-59200,6358.036,6385.057,6329.01,6345.765,6377.2480000000005,6314.130999999999,6357.529,6392.9481049999995,6321.483051,6.150878906,2.721533298,6.0588378910000005,3.9564452169999997,6.1701660160000005,3.28867197,6.150878906,6.7707519529999995,6.1701660160000005,0.568152905,0.920451164,1.175358891,0.341191202,0.64558661,0.8831261990000001,101.952777,205.812186,46.041947,127.566635,235.914937,188.464619,0.109547,0.510365,0.512817,0.19237100000000001,0.678141,0.6793140000000001,505.024399
149,96200,-7400,6357.72,6375.201999999999,6338.943,6345.346,6363.875,6325.6990000000005,6356.504,6385.079898,6329.204333,5.6066894529999995,3.310839891,4.864013672,3.111279249,12.828125,5.203466892,6.1257324220000005,4.864013672,12.828125,0.6704679729999999,0.704020202,1.92794168,0.414103925,0.50109607,1.248365164,105.29263200000001,211.71790499999997,55.021114000000004,127.388526,251.47039500000002,210.883319,0.11031500000000001,0.503364,0.542204,0.1969,0.6858390000000001,0.699379,549.354644
150,96200,-22200,6357.859,6371.2609999999995,6343.561,6343.5740000000005,6367.476,6320.451999999999,6358.584,6387.939722,6328.131642,4.537841797,2.492333889,5.871582031,3.9458496569999997,3.3920898439999996,2.225537062,4.848632813,5.871582031,3.3920898439999996,0.514490068,0.903784335,0.7623656990000001,0.334480911,0.682255387,0.587429225,101.78098,209.930782,54.169338,122.843404,246.000235,199.666091,0.108509,0.49543000000000004,0.533254,0.19306900000000002,0.6758930000000001,0.683851,543.825511
151,96200,-37000,6358.474,6378.649,6336.981,6343.91,6369.393,6318.535,6358.812,6382.956656,6333.537393,4.380859375,2.52104497,8.345947266,5.001220703,3.1958007810000004,2.42402339,5.1721191410000005,8.345947266,3.1958007810000004,0.535466015,1.237380981,0.784832358,0.372810245,0.8274736999999999,0.652046502,100.71299300000001,206.005664,50.936161,122.450571,237.28565600000002,189.174958,0.106278,0.49551000000000006,0.519654,0.18750799999999998,0.6633789999999999,0.669358,517.946738
152,96200,-51800,6356.594,6378.704000000001,6335.044,6345.033,6372.392,6314.916,6358.479,6386.725713,6329.620821,5.160644531,3.253857374,8.219726563,5.4386720660000005,14.41064453,5.069482327,5.160644531,8.219726563,14.41064453,0.71395421,1.164590716,2.067658901,0.493353695,0.8609362840000001,1.221601844,102.49086,206.272696,48.764571999999994,126.809036,236.69734,190.768416,0.10983699999999999,0.502674,0.510328,0.189977,0.668748,0.673716,511.493767
153,96200,-66600,6355.619000000001,6381.363,6331.24,6344.066,6369.934,6312.772,6356.355,6394.599344,6315.334645,7.1843261720000005,3.370068312,8.228759766,4.795410156,7.4650878910000005,4.166650295,7.1843261720000005,8.956298828,7.7375488279999995,0.6921116709999999,0.981172204,1.4783585069999998,0.46184405700000003,0.6858658790000001,1.0827026370000001,103.680949,206.767993,46.962838,126.88041899999999,244.085091,187.061692,0.10936900000000001,0.515921,0.530479,0.192721,0.6845319999999999,0.689723,513.662818
154,103600,0,6355.008000000001,6378.519,6334.191999999999,6342.974,6369.938,6316.936,6355.559,6390.741239,6322.470506000001,4.124511719,2.655224562,3.177490234,2.7271485330000003,7.451660156,4.591113091,4.124511719,4.0295410160000005,9.2734375,0.555610776,0.6327338220000001,1.5635645390000001,0.39063400000000004,0.46846526899999996,1.083794236,104.082601,208.52893600000002,48.33783,126.8184,249.912664,191.561646,0.10909300000000001,0.509833,0.519608,0.186468,0.678489,0.68361,515.743209
155,103600,-14800,6357.264,6384.816,6329.419,6344.004,6371.4580000000005,6316.115,6358.751,6378.801090999999,6337.115976,7.2062988279999995,3.9329102039999997,6.051269531,3.632568359,5.553222656,3.5942382810000004,7.8073730470000005,6.051269531,5.8947753910000005,0.732066274,0.846216202,1.1367332940000001,0.433220029,0.61409229,0.851091325,103.83245500000001,209.05401899999998,51.151325,125.98600900000001,242.240375,200.301225,0.10905,0.499421,0.537378,0.193992,0.677027,0.68208,531.312994
156,103600,-29600,6358.093000000001,6388.094,6328.369000000001,6344.651,6363.559,6323.255,6358.65,6387.911878,6327.8125740000005,7.2551269529999995,3.415771484,7.3000488279999995,4.756249905,5.091064453,3.2514648439999996,7.2551269529999995,7.5546875,5.091064453,0.79857558,0.978708386,1.012898326,0.505702734,0.682534695,0.7640380859999999,101.998361,207.359445,47.2474,126.280414,245.580644,191.044324,0.106137,0.50198,0.521586,0.190485,0.675126,0.676913,509.542691
157,103600,-44400,6357.397,6375.831999999999,6341.982,6344.424,6370.684,6320.323,6357.982,6374.056768,6340.565036999999,4.723144531,2.9095702169999997,16.50097656,6.620263577,30.95263672,8.397412300000001,4.723144531,16.50097656,30.95263672,0.669802964,1.4512573480000002,3.8956911560000003,0.46854534700000006,0.792611837,1.700978756,102.755554,209.083225,48.340574,126.036955,234.53621299999998,194.018766,0.109628,0.5072439999999999,0.516401,0.194484,0.670127,0.6732,505.00505
158,103600,-59200,6357.031,6384.486,6328.578,6345.2,6364.728,6323.854,6356.755999999999,6389.428002000001,6324.816737,7.0002441410000005,3.90058589,6.019042969,4.482275486,3.875976563,2.915185452,7.0002441410000005,7.5036621089999995,4.146484375,0.729792118,0.951589108,0.9009884,0.480920315,0.7019655109999999,0.706040978,103.627095,210.01373399999997,47.035354,126.48404,243.47868799999998,193.90974599999998,0.11031700000000001,0.509372,0.510057,0.193385,0.670309,0.673176,506.16251500000004
159,111000,-7400,6356.349,6380.183000000001,6331.831,6343.0109999999995,6375.696999999999,6310.251,6358.234,6391.391945,6323.208742,3.332763672,2.124804735,7.1745605470000005,3.894287109,8.77734375,5.310254097,3.332763672,7.1745605470000005,8.949951172,0.500567675,0.949979782,1.611702681,0.36659473200000003,0.676358819,1.071543574,106.36511100000001,215.012798,48.739507,126.37119299999999,247.512133,194.670454,0.111703,0.51762,0.526148,0.19556400000000002,0.683447,0.686577,521.4583299999999
160,111000,-22200,6358.062,6389.488,6325.77,6345.905,6371.116,6321.092,6357.16,6391.170284000001,6324.366848,6.127929687999999,2.85483408,8.145019531,5.851660252,16.64648438,6.508496284,6.127929687999999,9.23046875,16.64648438,0.6762675640000001,1.279625773,2.794574499,0.47328069799999994,0.9586565490000001,1.6392172569999999,102.469676,212.25637999999998,51.644625,127.11858400000001,246.371991,198.103011,0.108214,0.498404,0.5313220000000001,0.192021,0.6691189999999999,0.6798109999999999,526.930027
161,111000,-37000,6358.0830000000005,6388.391,6326.6759999999995,6345.22,6370.401999999999,6319.148,6357.424,6391.324311,6324.396623,3.786132813,2.520996094,6.4255371089999995,3.9712402819999997,45.1484375,12.39355469,3.786132813,6.6018066410000005,45.1484375,0.582146287,0.829348028,5.97584343,0.424961865,0.5634428260000001,2.5678062440000002,103.453779,213.518792,49.913779,130.546252,248.85209,193.820109,0.108838,0.504095,0.524135,0.191776,0.6734479999999999,0.6773020000000001,513.179633
162,111000,-51800,6358.701999999999,6388.43,6328.111999999999,6344.335999999999,6368.665,6313.815,6357.62,6392.030404,6323.376136999999,3.57421875,2.716503859,9.483154297,6.602099419,5.3298339839999995,3.5893554689999996,3.9077148439999996,9.483154297,6.70703125,0.60187465,1.3600312469999998,1.191290975,0.45340532100000003,0.943044186,0.8601278659999999,103.12568,211.665341,49.226584,123.541648,240.84502799999999,198.967447,0.110002,0.506356,0.52068,0.189979,0.6731550000000001,0.67787,515.6120549999999
163,111000,-66600,6355.601,6383.34,6328.380999999999,6343.201,6365.815,6320.821999999999,6356.194,6379.702121,6331.797477,5.724609375,2.7306151389999997,9.593505859,4.936230659,10.63061523,4.751611233,5.724609375,9.593505859,10.63061523,0.538477957,0.9998097420000001,1.6685464380000001,0.375098228,0.632432997,1.075739741,104.558589,212.21759500000002,47.792198,126.606445,247.89628900000002,197.07278200000002,0.11015599999999999,0.508846,0.517774,0.193966,0.674932,0.679268,514.459703
164,118400,0,6355.081,6375.422,6335.066,6340.23,6372.068,6311.718000000001,6356.408,6379.23624,6333.066335,8.149414063,3.176513672,4.9255371089999995,2.940966845,5.278320313,3.1361815930000003,8.149414063,4.9255371089999995,5.278320313,0.675843775,0.6419768929999999,1.06794858,0.38104382200000003,0.460985959,0.84790647,106.94373600000002,216.008129,50.839265999999995,130.304752,252.561854,202.032144,0.11199100000000001,0.5172479999999999,0.523941,0.19609200000000002,0.685887,0.689102,529.166337
165,118400,-14800,6357.184,6382.054,6331.823,6345.044,6365.299,6323.6759999999995,6357.638000000001,6390.1408200000005,6327.096867,3.376953125,1.940429688,7.5837402339999995,4.51274395,3.947021484,2.956298828,3.55859375,7.5837402339999995,4.2131347660000005,0.516024709,0.911453545,0.984305322,0.370018303,0.634708822,0.771315932,107.10128600000002,213.316192,47.44611,126.627987,248.425308,192.645047,0.11018199999999999,0.5125930000000001,0.522755,0.196364,0.683191,0.686263,518.363776
